2024-10-06 18:23:10,354 - INFO - Début de la mise à jour des 2618 lignes.
2024-10-06 18:33:17,118 - INFO - Succès : Mise à jour effectuée pour Latitude 47.7877299999136, Longitude -0.444044000271216
2024-10-06 18:33:17,119 - INFO - Ligne 53/2618 : DateTime généré 2017-06-20 17:00:00
2024-10-06 18:33:17,132 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9472900000261, Longitude 1.84308000007845
2024-10-06 18:33:17,132 - INFO - Ligne 54/2618 : DateTime généré 2024-09-13 08:00:00
2024-10-06 18:33:17,145 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9959400001875, Longitude 2.36627000018506
2024-10-06 18:33:17,146 - INFO - Ligne 55/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:17,157 - INFO - Succès : Mise à jour effectuée pour Latitude 43.4413900001802, Longitude 1.82194399969583
2024-10-06 18:33:17,158 - INFO - Ligne 56/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:17,173 - INFO - Succès : Mise à jour effectuée pour Latitude 46.6566850000422, Longitude -0.743680999706857
2024-10-06 18:33:17,175 - INFO - Ligne 57/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:17,201 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7690000000847, Longitude 3.1550000004242
2024-10-06 18:33:17,202 - INFO - Ligne 58/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:17,224 - INFO - Succès : Mise à jour effectuée pour Latitude 46.3407199997582, Longitude 2.59394499958895
2024-10-06 18:33:17,225 - INFO - Ligne 59/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:17,247 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4983000002172, Longitude 0.142706000420907
2024-10-06 18:33:17,248 - INFO - Ligne 60/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:17,274 - INFO - Succès : Mise à jour effectuée pour Latitude 46.6526679998459, Longitude 3.60066700039397
2024-10-06 18:33:17,275 - INFO - Ligne 61/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:17,293 - INFO - Succès : Mise à jour effectuée pour Latitude 49.5146869998804, Longitude 0.100645000441171
2024-10-06 18:33:17,294 - INFO - Ligne 62/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:17,309 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6757999997234, Longitude 4.08838000027485
2024-10-06 18:33:17,310 - INFO - Ligne 63/2618 : DateTime généré 2021-03-25 04:00:00
2024-10-06 18:33:17,337 - INFO - Succès : Mise à jour effectuée pour Latitude 48.6215020000024, Longitude 6.19492199960431
2024-10-06 18:33:17,338 - INFO - Ligne 64/2618 : DateTime généré 2019-08-09 13:00:00
2024-10-06 18:33:17,353 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1727800002807, Longitude 6.45281099995298
2024-10-06 18:33:17,353 - INFO - Ligne 65/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:17,367 - INFO - Succès : Mise à jour effectuée pour Latitude 43.310833, Longitude -0.391111
2024-10-06 18:33:17,367 - INFO - Ligne 66/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:17,383 - INFO - Succès : Mise à jour effectuée pour Latitude 43.096943, Longitude -0.038889
2024-10-06 18:33:17,384 - INFO - Ligne 67/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:17,405 - INFO - Succès : Mise à jour effectuée pour Latitude 46.17, Longitude 1.87
2024-10-06 18:33:17,407 - INFO - Ligne 68/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:17,427 - INFO - Succès : Mise à jour effectuée pour Latitude 44.84139, Longitude -0.65
2024-10-06 18:33:17,428 - INFO - Ligne 69/2618 : DateTime généré 2024-03-01 10:00:00
2024-10-06 18:33:17,448 - INFO - Succès : Mise à jour effectuée pour Latitude 43.63028, Longitude 0.179722
2024-10-06 18:33:17,449 - INFO - Ligne 70/2618 : DateTime généré 2024-02-05 23:00:00
2024-10-06 18:33:17,473 - INFO - Succès : Mise à jour effectuée pour Latitude 48.575985, Longitude 7.727478
2024-10-06 18:33:17,474 - INFO - Ligne 71/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:17,490 - INFO - Succès : Mise à jour effectuée pour Latitude 48.7314125600919, Longitude 1.36388514642015
2024-10-06 18:33:17,491 - INFO - Ligne 72/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:17,512 - INFO - Succès : Mise à jour effectuée pour Latitude 47.648889066211, Longitude -2.76389155041474
2024-10-06 18:33:17,513 - INFO - Ligne 73/2618 : DateTime généré 2024-01-29 17:00:00
2024-10-06 18:33:17,527 - INFO - Succès : Mise à jour effectuée pour Latitude 46.7824722190452, Longitude 4.84726435734473
2024-10-06 18:33:17,527 - INFO - Ligne 74/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:17,543 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9959079994751, Longitude 2.365994
2024-10-06 18:33:17,544 - INFO - Ligne 75/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:17,556 - INFO - Succès : Mise à jour effectuée pour Latitude 48.6963231696882, Longitude 6.14612046034746
2024-10-06 18:33:17,557 - INFO - Ligne 76/2618 : DateTime généré 2023-12-20 13:00:00
2024-10-06 18:33:17,571 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7757153069085, Longitude 3.09625023923328
2024-10-06 18:33:17,571 - INFO - Ligne 77/2618 : DateTime généré 2021-12-29 22:00:00
2024-10-06 18:33:17,583 - INFO - Succès : Mise à jour effectuée pour Latitude 46.9429682344805, Longitude 2.00326104989222
2024-10-06 18:33:17,584 - INFO - Ligne 78/2618 : DateTime généré 2021-12-09 01:00:00
2024-10-06 18:33:17,598 - INFO - Succès : Mise à jour effectuée pour Latitude 49.6363812210033, Longitude -1.62666931648363
2024-10-06 18:33:17,599 - INFO - Ligne 79/2618 : DateTime généré 2021-01-01 01:00:00
2024-10-06 18:33:17,614 - INFO - Succès : Mise à jour effectuée pour Latitude 49.3247183840929, Longitude 6.07610576710319
2024-10-06 18:33:17,614 - INFO - Ligne 80/2618 : DateTime généré 2020-01-22 07:00:00
2024-10-06 18:33:17,625 - INFO - Succès : Mise à jour effectuée pour Latitude 46.3295859994638, Longitude -0.458889
2024-10-06 18:33:17,626 - INFO - Ligne 81/2618 : DateTime généré 2019-12-19 15:00:00
2024-10-06 18:33:17,649 - INFO - Succès : Mise à jour effectuée pour Latitude 47.8319337214448, Longitude -1.83632712064428
2024-10-06 18:33:17,650 - INFO - Ligne 82/2618 : DateTime généré 2018-12-27 08:00:00
2024-10-06 18:33:17,671 - INFO - Succès : Mise à jour effectuée pour Latitude 44.1922219994633, Longitude 0.623889
2024-10-06 18:33:17,673 - INFO - Ligne 83/2618 : DateTime généré 2018-06-21 08:00:00
2024-10-06 18:33:17,695 - INFO - Succès : Mise à jour effectuée pour Latitude 48.654741414049, Longitude -1.99613740968915
2024-10-06 18:33:17,696 - INFO - Ligne 84/2618 : DateTime généré 2018-04-25 06:00:00
2024-10-06 18:33:17,710 - INFO - Succès : Mise à jour effectuée pour Latitude 14.6661999997358, Longitude -61.1501
2024-10-06 18:33:17,711 - INFO - Ligne 85/2618 : DateTime généré 2018-04-24 15:00:00
2024-10-06 18:33:17,725 - INFO - Succès : Mise à jour effectuée pour Latitude 51.0112059994752, Longitude 2.293056
2024-10-06 18:33:17,725 - INFO - Ligne 86/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:17,737 - INFO - Succès : Mise à jour effectuée pour Latitude 50.1752779994721, Longitude 3.234167
2024-10-06 18:33:17,739 - INFO - Ligne 87/2618 : DateTime généré 2018-04-25 02:00:00
2024-10-06 18:33:17,751 - INFO - Succès : Mise à jour effectuée pour Latitude 47.344499999465, Longitude 0.653322
2024-10-06 18:33:17,751 - INFO - Ligne 88/2618 : DateTime généré 2018-01-26 16:00:00
2024-10-06 18:33:17,773 - INFO - Succès : Mise à jour effectuée pour Latitude 16.2386999997104, Longitude -61.5381
2024-10-06 18:33:17,774 - INFO - Ligne 89/2618 : DateTime généré 2017-07-18 22:00:00
2024-10-06 18:33:17,787 - INFO - Succès : Mise à jour effectuée pour Latitude 50.4202708576586, Longitude 3.55181286926881
2024-10-06 18:33:17,788 - INFO - Ligne 90/2618 : DateTime généré 2016-12-05 02:00:00
2024-10-06 18:33:17,810 - INFO - Succès : Mise à jour effectuée pour Latitude 50.6872089262531, Longitude 2.88004371665139
2024-10-06 18:33:17,811 - INFO - Ligne 91/2618 : DateTime généré 2024-09-19 10:00:00
2024-10-06 18:33:17,832 - INFO - Succès : Mise à jour effectuée pour Latitude 45.271894982689, Longitude 5.6790270589692
2024-10-06 18:33:17,834 - INFO - Ligne 92/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:17,857 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9022199998218, Longitude 2.39083299971474
2024-10-06 18:33:17,859 - INFO - Ligne 93/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:17,886 - INFO - Succès : Mise à jour effectuée pour Latitude 47.3210799999773, Longitude -2.12732200005993
2024-10-06 18:33:17,886 - INFO - Ligne 94/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:17,902 - INFO - Succès : Mise à jour effectuée pour Latitude 45.1587370002402, Longitude 1.53725900002356
2024-10-06 18:33:17,903 - INFO - Ligne 95/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:17,918 - INFO - Succès : Mise à jour effectuée pour Latitude 44.0946899996974, Longitude 6.9889779997719
2024-10-06 18:33:17,919 - INFO - Ligne 96/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:17,934 - INFO - Succès : Mise à jour effectuée pour Latitude 44.8612099998848, Longitude -0.580370000254293
2024-10-06 18:33:17,935 - INFO - Ligne 97/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:17,948 - INFO - Succès : Mise à jour effectuée pour Latitude 44.8413730001661, Longitude -0.65106799971438
2024-10-06 18:33:17,949 - INFO - Ligne 98/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:17,963 - INFO - Succès : Mise à jour effectuée pour Latitude 46.1736200000662, Longitude 1.87302399978817
2024-10-06 18:33:17,964 - INFO - Ligne 99/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:17,977 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1152100001935, Longitude -1.67308799988918
2024-10-06 18:33:17,977 - INFO - Ligne 100/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:17,994 - INFO - Succès : Mise à jour effectuée pour Latitude 48.7066999998811, Longitude 2.45720000020453
2024-10-06 18:33:17,994 - INFO - Ligne 101/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:18,012 - INFO - Succès : Mise à jour effectuée pour Latitude 49.358214999835, Longitude 1.00785300040897
2024-10-06 18:33:18,014 - INFO - Ligne 102/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:18,035 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8573100002683, Longitude 7.31417500024352
2024-10-06 18:33:18,037 - INFO - Ligne 103/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:18,057 - INFO - Succès : Mise à jour effectuée pour Latitude 45.8733100001496, Longitude 1.30791599981697
2024-10-06 18:33:18,059 - INFO - Ligne 104/2618 : DateTime généré 2024-03-11 09:00:00
2024-10-06 18:33:18,077 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5880550000064, Longitude 7.72972199987815
2024-10-06 18:33:18,079 - INFO - Ligne 105/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:18,099 - INFO - Succès : Mise à jour effectuée pour Latitude 16.2573069997402, Longitude -61.5917240003607
2024-10-06 18:33:18,100 - INFO - Ligne 106/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:18,118 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5583879998064, Longitude 7.00591899983004
2024-10-06 18:33:18,118 - INFO - Ligne 107/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:18,133 - INFO - Succès : Mise à jour effectuée pour Latitude 46.2116659998982, Longitude 5.22638900029136
2024-10-06 18:33:18,134 - INFO - Ligne 108/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:18,147 - INFO - Succès : Mise à jour effectuée pour Latitude 46.7982800002074, Longitude 1.69313899980028
2024-10-06 18:33:18,147 - INFO - Ligne 109/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:18,160 - INFO - Succès : Mise à jour effectuée pour Latitude 46.7982800002074, Longitude 1.69313899980028
2024-10-06 18:33:18,162 - INFO - Ligne 110/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:18,178 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1922200000328, Longitude -0.391111000326555
2024-10-06 18:33:18,179 - INFO - Ligne 111/2618 : DateTime généré 2024-09-15 04:00:00
2024-10-06 18:33:18,191 - INFO - Succès : Mise à jour effectuée pour Latitude 45.9096999999883, Longitude 6.11824999958726
2024-10-06 18:33:18,191 - INFO - Ligne 112/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:18,209 - INFO - Succès : Mise à jour effectuée pour Latitude 46.1958299999168, Longitude 6.24055600011761
2024-10-06 18:33:18,211 - INFO - Ligne 113/2618 : DateTime généré 2024-09-18 23:00:00
2024-10-06 18:33:18,235 - INFO - Succès : Mise à jour effectuée pour Latitude 46.9968259997978, Longitude 3.17109200001237
2024-10-06 18:33:18,236 - INFO - Ligne 114/2618 : DateTime généré 2022-12-20 14:00:00
2024-10-06 18:33:18,258 - INFO - Succès : Mise à jour effectuée pour Latitude 45.9169430001156, Longitude 6.13555600041669
2024-10-06 18:33:18,258 - INFO - Ligne 115/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:18,279 - INFO - Succès : Mise à jour effectuée pour Latitude 43.376278000024, Longitude -0.538206000342397
2024-10-06 18:33:18,279 - INFO - Ligne 116/2618 : DateTime généré 2024-09-17 23:00:00
2024-10-06 18:33:18,302 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1075020002343, Longitude 6.12277499962463
2024-10-06 18:33:18,303 - INFO - Ligne 117/2618 : DateTime généré 2024-09-17 23:00:00
2024-10-06 18:33:18,317 - INFO - Succès : Mise à jour effectuée pour Latitude 49.1075020002343, Longitude 6.12277499962463
2024-10-06 18:33:18,318 - INFO - Ligne 118/2618 : DateTime généré 2024-09-17 23:00:00
2024-10-06 18:33:18,343 - INFO - Succès : Mise à jour effectuée pour Latitude 50.0922500001161, Longitude 3.85002999965121
2024-10-06 18:33:18,343 - INFO - Ligne 119/2618 : DateTime généré 2024-09-17 23:00:00
2024-10-06 18:33:18,359 - INFO - Succès : Mise à jour effectuée pour Latitude 50.0922500001161, Longitude 3.85002999965121
2024-10-06 18:33:18,360 - INFO - Ligne 120/2618 : DateTime généré 2023-09-18 13:00:00
2024-10-06 18:33:18,372 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8863869997662, Longitude 6.09361099988959
2024-10-06 18:33:18,373 - INFO - Ligne 121/2618 : DateTime généré 2024-03-10 02:00:00
2024-10-06 18:33:18,387 - INFO - Succès : Mise à jour effectuée pour Latitude 43.3052859999273, Longitude 5.39471600005097
2024-10-06 18:33:18,387 - INFO - Ligne 122/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:18,401 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8813900000285, Longitude 2.27805599983326
2024-10-06 18:33:18,401 - INFO - Ligne 123/2618 : DateTime généré 2024-09-17 23:00:00
2024-10-06 18:33:18,415 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8163870001885, Longitude 2.51750000025093
2024-10-06 18:33:18,416 - INFO - Ligne 124/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:18,435 - INFO - Succès : Mise à jour effectuée pour Latitude 49.2241669997297, Longitude 4.02055599976787
2024-10-06 18:33:18,436 - INFO - Ligne 125/2618 : DateTime généré 2016-12-05 02:00:00
2024-10-06 18:33:18,462 - INFO - Succès : Mise à jour effectuée pour Latitude 50.7482300002354, Longitude 2.25977999995667
2024-10-06 18:33:18,464 - INFO - Ligne 126/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:18,485 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2224999999634, Longitude -1.53750000004799
2024-10-06 18:33:18,486 - INFO - Ligne 127/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:18,504 - INFO - Succès : Mise à jour effectuée pour Latitude 43.0962500002002, Longitude -0.0404969998324175
2024-10-06 18:33:18,505 - INFO - Ligne 128/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:18,527 - INFO - Succès : Mise à jour effectuée pour Latitude 43.0962500002002, Longitude -0.0404969998324175
2024-10-06 18:33:18,527 - INFO - Ligne 129/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:18,541 - INFO - Succès : Mise à jour effectuée pour Latitude 43.0962500002002, Longitude -0.0404969998324175
2024-10-06 18:33:18,542 - INFO - Ligne 130/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:18,559 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9622229999545, Longitude 4.36000000037125
2024-10-06 18:33:18,560 - INFO - Ligne 131/2618 : DateTime généré 2024-03-11 07:00:00
2024-10-06 18:33:18,575 - INFO - Succès : Mise à jour effectuée pour Latitude 48.0694300001585, Longitude -0.767691999765811
2024-10-06 18:33:18,576 - INFO - Ligne 132/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:18,588 - INFO - Succès : Mise à jour effectuée pour Latitude 45.182800000109, Longitude 5.75310000015467
2024-10-06 18:33:18,589 - INFO - Ligne 133/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:18,600 - INFO - Succès : Mise à jour effectuée pour Latitude 45.182800000109, Longitude 5.75310000015467
2024-10-06 18:33:18,600 - INFO - Ligne 134/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:18,613 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6286999997377, Longitude 0.179069000028201
2024-10-06 18:33:18,614 - INFO - Ligne 135/2618 : DateTime généré 2024-09-16 23:00:00
2024-10-06 18:33:18,632 - INFO - Succès : Mise à jour effectuée pour Latitude 43.230296999729, Longitude 0.062338999671559
2024-10-06 18:33:18,633 - INFO - Ligne 136/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:18,657 - INFO - Succès : Mise à jour effectuée pour Latitude 49.0460999999616, Longitude 3.95591099960915
2024-10-06 18:33:18,659 - INFO - Ligne 137/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:18,683 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4933319998027, Longitude 0.571853000282018
2024-10-06 18:33:18,684 - INFO - Ligne 138/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:18,704 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7641099997366, Longitude 3.04611099982223
2024-10-06 18:33:18,705 - INFO - Ligne 139/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:18,728 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5619739999054, Longitude 3.34063890024972
2024-10-06 18:33:18,728 - INFO - Ligne 140/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:18,742 - INFO - Succès : Mise à jour effectuée pour Latitude 43.2874999999812, Longitude 3.50483999989313
2024-10-06 18:33:18,743 - INFO - Ligne 141/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:18,754 - INFO - Succès : Mise à jour effectuée pour Latitude 43.9496729999063, Longitude 4.80434099984507
2024-10-06 18:33:18,754 - INFO - Ligne 142/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:18,767 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5915000003243, Longitude 3.88680999990834
2024-10-06 18:33:18,768 - INFO - Ligne 143/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:18,781 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5839999999289, Longitude 0.34558200029356
2024-10-06 18:33:18,782 - INFO - Ligne 144/2618 : DateTime généré 2024-09-16 14:00:00
2024-10-06 18:33:18,795 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5839999999289, Longitude 0.34558200029356
2024-10-06 18:33:18,796 - INFO - Ligne 145/2618 : DateTime généré 2024-09-16 08:00:00
2024-10-06 18:33:18,812 - INFO - Succès : Mise à jour effectuée pour Latitude -21.2048149996145, Longitude 55.5826200003951
2024-10-06 18:33:18,812 - INFO - Ligne 146/2618 : DateTime généré 2019-08-09 13:00:00
2024-10-06 18:33:18,825 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1727800002807, Longitude 6.45281099995298
2024-10-06 18:33:18,826 - INFO - Ligne 147/2618 : DateTime généré 2024-03-11 10:00:00
2024-10-06 18:33:18,841 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8688899999167, Longitude 2.3119439997973
2024-10-06 18:33:18,841 - INFO - Ligne 148/2618 : DateTime généré 2024-07-23 13:00:00
2024-10-06 18:33:18,868 - INFO - Succès : Mise à jour effectuée pour Latitude 48.7266000002082, Longitude 4.59478099976097
2024-10-06 18:33:18,869 - INFO - Ligne 149/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:18,893 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8303869997457, Longitude 2.26988899966535
2024-10-06 18:33:18,894 - INFO - Ligne 150/2618 : DateTime généré 2024-03-11 08:00:00
2024-10-06 18:33:18,920 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8303869997457, Longitude 2.26988899966535
2024-10-06 18:33:18,923 - INFO - Ligne 151/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:18,950 - INFO - Succès : Mise à jour effectuée pour Latitude 43.310833, Longitude -0.391111
2024-10-06 18:33:18,952 - INFO - Ligne 152/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:18,968 - INFO - Succès : Mise à jour effectuée pour Latitude 49.40052, Longitude 1.098825
2024-10-06 18:33:18,969 - INFO - Ligne 153/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:18,984 - INFO - Succès : Mise à jour effectuée pour Latitude 43.096943, Longitude -0.038889
2024-10-06 18:33:18,984 - INFO - Ligne 154/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:19,002 - INFO - Succès : Mise à jour effectuée pour Latitude 46.58389, Longitude 0.345556
2024-10-06 18:33:19,003 - INFO - Ligne 155/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:19,026 - INFO - Succès : Mise à jour effectuée pour Latitude 43.695366, Longitude 3.800817
2024-10-06 18:33:19,026 - INFO - Ligne 156/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:19,042 - INFO - Succès : Mise à jour effectuée pour Latitude 43.58722, Longitude 1.443889
2024-10-06 18:33:19,043 - INFO - Ligne 157/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:19,068 - INFO - Succès : Mise à jour effectuée pour Latitude 43.611668, Longitude 3.864722
2024-10-06 18:33:19,070 - INFO - Ligne 158/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:19,094 - INFO - Succès : Mise à jour effectuée pour Latitude 43.47972, Longitude -1.488056
2024-10-06 18:33:19,095 - INFO - Ligne 159/2618 : DateTime généré 2024-03-04 08:00:00
2024-10-06 18:33:19,113 - INFO - Succès : Mise à jour effectuée pour Latitude 44.900276, Longitude -0.514722
2024-10-06 18:33:19,114 - INFO - Ligne 160/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:19,144 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2750173101874, Longitude 4.09832992182145
2024-10-06 18:33:19,144 - INFO - Ligne 161/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:19,160 - INFO - Succès : Mise à jour effectuée pour Latitude 43.2947895081236, Longitude 5.57173766768144
2024-10-06 18:33:19,162 - INFO - Ligne 162/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:19,177 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1075139513805, Longitude -1.67916686168757
2024-10-06 18:33:19,177 - INFO - Ligne 163/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:19,199 - INFO - Succès : Mise à jour effectuée pour Latitude 43.7933622306242, Longitude 7.33139357882613
2024-10-06 18:33:19,199 - INFO - Ligne 164/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:19,214 - INFO - Succès : Mise à jour effectuée pour Latitude 43.6755544389705, Longitude 4.62861441719004
2024-10-06 18:33:19,215 - INFO - Ligne 165/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:19,234 - INFO - Succès : Mise à jour effectuée pour Latitude 46.6666401423631, Longitude 4.36666568034079
2024-10-06 18:33:19,234 - INFO - Ligne 166/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:19,248 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5302972250095, Longitude 5.44138313680286
2024-10-06 18:33:19,250 - INFO - Ligne 167/2618 : DateTime généré 2024-01-26 09:00:00
2024-10-06 18:33:19,272 - INFO - Succès : Mise à jour effectuée pour Latitude 43.9335199525261, Longitude 5.71170417210011
2024-10-06 18:33:19,274 - INFO - Ligne 168/2618 : DateTime généré 2024-01-29 18:00:00
2024-10-06 18:33:19,294 - INFO - Succès : Mise à jour effectuée pour Latitude 47.5945165359368, Longitude 1.30173969506476
2024-10-06 18:33:19,295 - INFO - Ligne 169/2618 : DateTime généré 2024-01-29 16:00:00
2024-10-06 18:33:19,318 - INFO - Succès : Mise à jour effectuée pour Latitude 48.3996394541087, Longitude -4.46723207639797
2024-10-06 18:33:19,319 - INFO - Ligne 170/2618 : DateTime généré 2024-01-29 16:00:00
2024-10-06 18:33:19,337 - INFO - Succès : Mise à jour effectuée pour Latitude 48.3996394541087, Longitude -4.46723207639797
2024-10-06 18:33:19,338 - INFO - Ligne 171/2618 : DateTime généré 2020-01-15 14:00:00
2024-10-06 18:33:19,354 - INFO - Succès : Mise à jour effectuée pour Latitude 43.510559975903, Longitude 5.21972384044637
2024-10-06 18:33:19,355 - INFO - Ligne 172/2618 : DateTime généré 2024-01-29 16:00:00
2024-10-06 18:33:19,370 - INFO - Succès : Mise à jour effectuée pour Latitude -21.009739859322, Longitude 55.2727106111753
2024-10-06 18:33:19,371 - INFO - Ligne 173/2618 : DateTime généré 2024-01-29 08:00:00
2024-10-06 18:33:19,386 - INFO - Succès : Mise à jour effectuée pour Latitude 47.8005658610427, Longitude 3.57639077544232
2024-10-06 18:33:19,387 - INFO - Ligne 174/2618 : DateTime généré 2024-01-12 11:00:00
2024-10-06 18:33:19,400 - INFO - Succès : Mise à jour effectuée pour Latitude 50.6408018273658, Longitude 3.07477152078998
2024-10-06 18:33:19,401 - INFO - Ligne 175/2618 : DateTime généré 2022-01-21 09:00:00
2024-10-06 18:33:19,414 - INFO - Succès : Mise à jour effectuée pour Latitude 49.2763912615378, Longitude 2.48217089416201
2024-10-06 18:33:19,415 - INFO - Ligne 176/2618 : DateTime généré 2021-05-31 08:00:00
2024-10-06 18:33:19,433 - INFO - Succès : Mise à jour effectuée pour Latitude 47.2043914135194, Longitude -1.552827800129
